doc_id,line_no,description,quantity,unit_price,discount_pct,line_amount
INV-0000181,1,Face-to-face impactful collaboration,1,6.88,0,6.88
INV-0000181,2,Team-oriented full-range function,2,2.81,0,5.62
INV-0000181,3,Advanced intangible success,4,3.71,0,14.84
INV-0000182,1,Assimilated mission-critical definition,1,33.79,5,32.1
INV-0000182,2,Mandatory web-enabled intranet,2,27.57,15,46.87
INV-0000182,3,Synchronized tertiary contingency,1,8.16,0,8.16
INV-0000182,4,Future-proofed holistic success,1,57.4,15,48.79
INV-0000182,5,Advanced reciprocal capability,1,9.9,15,8.42
INV-0000182,6,Phased homogeneous open architecture,1,44.83,0,44.83
INV-0000183,1,Reactive modular archive,1,45.63,0,45.63
INV-0000183,2,Proactive demand-driven initiative,2,7.87,15,13.38
INV-0000183,3,Managed 5thgeneration project,3,21.75,0,65.25
INV-0000183,4,Programmable bandwidth-monitored matrices,1,26.61,5,25.28
INV-0000183,5,Proactive mobile encryption,2,7.73,5,14.69
INV-0000183,6,Multi-tiered transitional moratorium,3,1.75,0,5.25
INV-0000184,1,Optimized 24/7 portal,1,21.34,15,18.14
INV-0000184,2,Reactive neutral pricing structure,1,6.75,0,6.75
INV-0000184,3,Implemented foreground algorithm,1,11.08,0,11.08
INV-0000184,4,Synergistic 24/7 forecast,1,13.91,0,13.91
INV-0000185,1,Up-sized actuating strategy,1,18.24,5,17.33
INV-0000185,2,Seamless directional workforce,2,9.54,0,19.08
INV-0000185,3,Organic attitude-oriented adapter,1,14.63,0,14.63
INV-0000185,4,Multi-channeled 24/7 utilization,3,28.19,0,84.57
INV-0000185,5,Visionary multi-state strategy,1,3.14,0,3.14
INV-0000186,1,Profound analyzing superstructure,1,4.54,5,4.31
INV-0000186,2,Profound homogeneous intranet,1,5.35,0,5.35
INV-0000186,3,Streamlined mission-critical hub,1,8.42,0,8.42
INV-0000186,4,Programmable homogeneous orchestration,1,20.91,5,19.86
INV-0000186,5,Polarized incremental core,1,25.11,5,23.85
INV-0000186,6,Digitized composite parallelism,3,10.63,0,31.89
INV-0000187,1,Configurable eco-centric parallelism,1,10.65,5,10.12
INV-0000187,2,Mandatory 24hour throughput,1,32.24,0,32.24
INV-0000187,3,Enterprise-wide encompassing circuit,1,14.07,0,14.07
INV-0000187,4,Automated multi-tasking capability,1,9.35,0,9.35
INV-0000187,5,Cross-platform contextually-based emulation,1,22.88,5,21.74
INV-0000188,1,Function-based neutral intranet,1,21.0,5,19.95
INV-0000188,2,Vision-oriented maximized Graphical User Interface,1,16.07,0,16.07
INV-0000188,3,Synergistic web-enabled utilization,2,8.15,0,16.3
INV-0000188,4,Diverse scalable encoding,6,6.15,0,36.9
INV-0000189,1,Virtual real-time project,1,6.52,0,6.52
INV-0000189,2,Multi-lateral directional intranet,4,6.77,10,24.37
INV-0000189,3,Down-sized holistic success,2,6.39,15,10.86
INV-0000189,4,Self-enabling homogeneous capability,1,8.43,0,8.43
INV-0000189,5,Re-engineered incremental customer loyalty,1,12.06,5,11.46
INV-0000190,1,Fully-configurable systematic benchmark,4,13.08,0,52.32
INV-0000190,2,Upgradable didactic challenge,1,5.52,5,5.24
INV-0000190,3,Focused intangible array,1,14.48,0,14.48
INV-0000190,4,Upgradable bifurcated definition,1,12.95,0,12.95
INV-0000190,5,Streamlined contextually-based Local Area Network,5,11.28,10,50.76
INV-0000190,6,Advanced asynchronous knowledge user,1,7.98,0,7.98
INV-0000190,7,Right-sized hybrid function,2,5.6,10,10.08
INV-0000191,1,Streamlined 24/7 process improvement,1,18.12,15,15.4
INV-0000191,2,Function-based radical complexity,1,12.88,5,12.24
INV-0000191,3,Reactive local standardization,1,15.54,0,15.54
INV-0000191,4,Operative uniform policy,1,9.04,15,7.68
INV-0000191,5,Synergized 24hour migration,1,8.34,0,8.34
INV-0000191,6,Realigned explicit model,3,24.83,0,74.49
INV-0000191,7,Public-key full-range protocol,1,78.59,0,78.59
INV-0000192,1,User-friendly incremental array,3,9.91,0,29.73
INV-0000193,1,Switchable hybrid initiative,2,13.55,0,27.1
INV-0000193,2,Down-sized zero administration productivity,1,11.5,5,10.92
INV-0000193,3,Fundamental bi-directional Graphic Interface,1,6.82,0,6.82
INV-0000193,4,Exclusive contextually-based moderator,1,8.9,0,8.9
INV-0000193,5,Upgradable national extranet,1,49.75,0,49.75
INV-0000193,6,Streamlined optimal moratorium,2,7.41,0,14.82
INV-0000193,7,Enterprise-wide impactful archive,1,12.83,0,12.83
INV-0000194,1,Advanced composite forecast,3,7.74,0,23.22
INV-0000194,2,Ergonomic value-added strategy,3,11.69,5,33.32
INV-0000194,3,Visionary well-modulated pricing structure,1,7.42,0,7.42
INV-0000194,4,Organic intangible conglomeration,1,8.52,0,8.52
INV-0000194,5,Up-sized needs-based encoding,2,4.43,5,8.42
INV-0000194,6,Ergonomic local portal,4,13.02,0,52.08
INV-0000195,1,Centralized grid-enabled framework,4,9.47,0,37.88
INV-0000195,2,Integrated contextually-based flexibility,1,17.43,5,16.56
INV-0000195,3,Multi-lateral zero tolerance benchmark,8,11.67,15,79.36
INV-0000195,4,Multi-lateral tangible groupware,4,7.28,15,24.75
INV-0000195,5,De-engineered static hierarchy,1,6.16,5,5.85
INV-0000195,6,Team-oriented interactive contingency,2,12.14,0,24.28
INV-0000195,7,Configurable bifurcated policy,3,30.47,0,91.41
INV-0000195,8,Ameliorated holistic initiative,6,8.18,0,49.08
INV-0000196,1,Realigned 24hour middleware,1,3.38,10,3.04
INV-0000196,2,Streamlined client-driven focus group,3,14.02,0,42.06
INV-0000196,3,Multi-channeled multi-state capability,1,27.99,0,27.99
INV-0000197,1,Networked motivating forecast,1,17.74,15,15.08
INV-0000198,1,Persistent 5thgeneration framework,4,5.19,15,17.65
INV-0000198,2,Profit-focused upward-trending matrices,2,13.23,0,26.46
INV-0000198,3,Versatile motivating instruction set,3,21.84,10,58.97
INV-0000198,4,Multi-layered encompassing benchmark,4,9.03,0,36.12
INV-0000198,5,Configurable dedicated moratorium,1,8.31,10,7.48
INV-0000199,1,Ergonomic transitional benchmark,4,8.49,10,30.56
INV-0000199,2,Mandatory heuristic array,2,10.59,5,20.12
INV-0000199,3,Fundamental client-driven time-frame,1,5.4,10,4.86
INV-0000199,4,Object-based next generation complexity,1,13.93,0,13.93
INV-0000199,5,Assimilated interactive orchestration,1,14.42,0,14.42
INV-0000199,6,Customer-focused multi-state info-mediaries,6,14.67,0,88.02
INV-0000199,7,Future-proofed impactful moderator,2,11.8,5,22.42
INV-0000200,1,Enterprise-wide hybrid functionalities,2,5.3,0,10.6
INV-0000200,2,Progressive directional paradigm,1,10.19,0,10.19
